129,ยำส้มโอ,"# ยำส้มโอ
## เครื่องปรุง



- ส้มโอ 5 กลีบ

- กุ้งแห้งป่น 1 ช้อนโต๊ะพูน

- มะพร้าว 1 ช้อนโต๊ะ

- น้ำตาลโตนด

- น้ำปลา



## วิธีทำ



ปนกุ้งแห้ง คั่นมะพร้าว พอสีเหลืองอ่อน ๆ แกะส้มโอให้กระจายจากลีบเป็นเม็ด ๆ ใส่จาน โรยมะพร้าวคั่ว กุ้งแห้ง เมื่อจะรับประทานจึงคลุกกับน้ำปลา น้ำตาล"
130,ไข่หวานฝอย,"# ไข่หวานฝอย
## เครื่องปรุง



- ไข่ 3 ฟอง

- น้ำตาล 8 ช้อนโต๊ะ (1/2 ถ้วยชา)

- น้ำ 1 1/2 ถ้วยชา

- ขิงแก่สด 1 ท่อน ยาว 3 เซนติเมตร



## วิธีทำ



ตวงน้ำและน้ำตาลใส่หม้อหรือกะทะทอง ยกขึ้นตั้งไฟใช้ช้อนหรือทัพพีคนจนน้ำตาลละลายหมด กรอกด้วยผ้าขาวบางแล้วใส่ในหม้อหรือกะทะทองตามเดิม ปอกขิงล้างให้สะอาดทุบให้ช้ำใส่ลงในน้ำตาลเชื่อมตั้งไฟให้เดือด สักครู่ตักขิงขึ้น ปูผ้ากรองลงในชามต่อยไข่ใส่ ใช้มือรูดไข่ออกจากผ้าคนให้ไข่ขาวไข่แดงเข้ากันตักไข่ใส่ในกรวยใบตองหรือกรวยโลหะ โรยน้ำตาลซึ่งกำลังเดือดพล่านจนหมดไข่ แล้วปล่อยให้เดือดประมาณ 2 นาที ก็ยกลงใช้ได้ ตักใส่ถ้วยแบ่งหวาน"
131,ฟักทองทอด,"# ฟักทองทอด
## วิธีทำ



ฟักทองเนื้อดี นึ่งอย่าให้แฉะ หั่นเป็นก้อนสี่เหลี่ยมลูกบาศก์ขนาด 2.50 เซนติเมตร ตักน้ำมันพืชใส่หม้อไม่ต้องมาก (ควรใช้หม้อด้าม) เมื่อน้ำมันร้อนใส่ฟักทองที่หั่นไว้ลง คอยเขย่าหม้อให้ก้อนฟักทองกลับตัวไปรอบ ๆ ตัวมัน (ติดหม้อบ้างก็ไม่เป็นไร) อย่าใช้ไฟแรง โรยเกลือ พริกไทย ลงพอสมควร เมื่อเกรียมและมีกลิ่นหอมก็ใช้ได้"
132,แกงไส้กรอกหมูแห้ง,"# แกงไส้กรอกหมูแห้ง (กุนเชียง)
## เครื่องปรุง



- ไส้กรอก 3 คู่

- มะพร้าว 1 ถ้วยชา

- น้ำ 2 ถ้วยชา

- ตะไคร้ 2 ต้น

- ใบมะกรูด 3 ใบ

- หัวหอม 10 หัว

- มะดัน 2 ผล (ถ้าไม่มีมะดัน ใช้ส้มมะขามเปียก 2 ผัก)

- น้ำปลา

- พริกแดง

- รากผักชี 5 ราก

- พริกไทย 5 เม็ด



## วิธีทำ



หั่นไส้กรอกเฉียงบาง ๆ ตะไคร้หั่นเฉียงให้เป็นฝอย หัวหอมหั่นตามยาวของหัว อย่าให้บางนัก (8 หัว) คั้นกะทิใส่หม้อโขลกรากผักชี พริกไทย หัวหอม (2 หัว) ให้ละเอียดละลายในหม้อน้ำกะทิ ยกขึ้นตั้งไฟ ใส่ไส้กรอก ตะไคร้ มะดัน น้ำปลา พอมะดันเปื่อย ชิมรสตามชอบ ถ้าเปรี้ยวพอแล้ว ตักมะดันขึ้น ใส่ใบมะกรูด หัวหอม พอหัวหอมสุกใช้ได้ ตักใส่ชาม โรยพริกแดง



**หมายเหตุ** แกงชนิดนี้ จะใช้แกงเนื้อเค็มกับหน่อไม้เปรี้ยวก็ได้ หรือ ใช้แทนก็ได้ แต่ไม่ต้องใส่มะดันหรือมะขามเปียกมากนักหรือถ้าเปรี้ยวพอแล้ว ไม่ต้องใส่เลยก็ได้"
133,มะเขือเทศหน้านวล,"# มะเขือเทศหน้านวล
## เครื่องปรุง



- มะเขือเทศสุกแต่อย่าให้งอมขนาดกลาง 6 ผล

- เนื้อไก่หั่นละเอียด 1 1/2 ถ้วย

- มันฝรั่งต้มสุกหั่นเล็ก ๆ 1 ถ้วย

- เมล็ดถั่วลันเตาต้มสุกหรือกระป๋อง 1 ถ้วย

- หมูแฮมสับละเอียด 1 1/2 ถ้วย

- น้ำตาลทราย

- เกลือป่น

- พริกไทยป่น

- ลูกจันทร์ป่นพอควร

- ไข่เป็ด 2 ฟอง

- น้ำมันหมู 3 ช้อนโต๊ะ

- หอมเล็ก 5 หัว



## วิธีทำ



ล้างมะเขือเทศแล้วใช้ปลายมีดแหลมเจาะทางหัวขั้นให้เป็นวงไปตามรูปมะเขือเทศอย่ากว้างนัก ใช้ช้อนชาตักเมล็ดและเนื้อออกบ้างตามสมควรให้ใส่ไส้ได้คว่ำไว้ หั่นไก่และมันต้มสุก หันหอมหัวเล็กตามขวางหัว หมูแฮมสับละเอียดเตรียมไว้ ใส่น้ำมันหมูลงในกะทะพอน้ำมันร้อนจัดใส่หัวหอมลงคน พอหัวหอมเหี่ยวจึงใส่ไก่แฮมและมัน คนให้เข้ากัน ปรุงรสด้วยเกลือ พริกไทย น้ำตาลเล็กน้อย ใส่ผงจันทร์ป่นลงคนให้ทั่ว แล้วใส่ถั่วลงคนให้เข้ากัน แล้วตักบรรจุในผลมะเขือเทศให้เต็ม แล้วเรียงผลมะเขือเทศที่บรรจุลงในลังถึงตั้งน้ำให้เดือดแล้วนึ่งประมาณ 10 นาที พอมะเขือเทศสุก ยกลง



ต่อยไข่ใส่ชาม คนพอไข่ขาวไข่แดงเข้ากัน จึงกรองด้วยผ้าขาวรูดเยื่อไข่ขาวออก แล้วใส่ลงในกรวยใบตอง หรือโลหะ ที่ใช้โรยฝอยทอง ให้เป็นตาข่าย ให้แผ่นโตพอจะห่อมะเขือเทศมิด แล้วแซะขึ้นวางบนถาดแบน ๆ วางผลมะเขือเทศที่นึ่งไว้แล้วลง วิธีห่อต้องห่อคลุมผลมะเขือให้รอบประจบอยู่ใต้ผล เมื่อจัดใส่จานควรมีผักชี พริกแดงจักเป็นฝอย แต่งให้น่ารับประทาน"
134,ปลาแห้งปรุงกระเทียมดอง,"# ปลาแห้งปรุงกระเทียมดอง
## เครื่องปรุง



- ปลาหางแก้งอย่างดี 1 ริ้ว หรือปลาสลิดงาม ๆ 1 ตัว

- กระเทียมดองหั่นแล้ว 2 ช้อนโต๊ะ

- ต้นกระเทียม 3 ต้น

- น้ำกระเทียมดองอย่างดี

- พริกมูลหนู



## วิธีทำ



ปลาแห้งล้างแล้วขึงปิ้งกำลังเปียก พอสุกวางลนเชียงใช้ลูกครกทุบให้นุ่ม ปิ้งอีกครั้งหนึ่งให้หอม ฉีกเป็นชิ้นเล็ก หั่นต้นกระเทียม กระเทียมหอม ผ่าเป็นซีกหั่นตามขวาง เมื่อจะรับประทาน จึงราดน้ำกระเทียมดองคลุกเร็ว ๆ ชิมตามชอบ"
135,ฉี่ฉู่เมืองปราณ,"# ฉี่ฉู่เมืองปราณ
## เครื่องปรุง



- ปลาหมึกสด 30 ตัว

- หัวหอม 2 ช้อนคาว

- กระเทียม 2 ช้อนคาว (หัวหอมกะเทียมทุบแล้วสับหยาบ ๆ)

- พริกแดง 6 เม็ด

- น้ำปลา

- นำ้ตาล

- น้ำส้ม

- น้ำมันหมู



## วิธีทำ



ปลาหมึกสดขนาดตัวเล็ก ทำสะอาดดีแล้วตัดสองท่อนแช่น้ำไว้ หอมกระเทียมทุบแล้วสับหยาบ ๆ พริกชี้ฟ้าแดงล้างสะอาดแล้วทุบพอแตก น้ำปลา, น้ำตาล, น้ำส้ม ผสมใส่ถ้วยชิมรสตามชอบ ตักน้ำมันหมูใส่กะทะตั้งไฟแรงให้น้ำมันร้อนจัด ใส่หอมกระเทียม พริกชี้ฟ้าที่เตรียมไว้แล้วพอหอม ใส่น้ำปลา น้ำตาล น้ำส้มที่ผสมไว้ เร่งไฟให้แรง สงปลาหมึกขึ้นจากน้ำใส่ลงคนโดยเร็วพอสุก ยกลงตักใส่ภาชนะได้ (ถ้าปลาหมึกสุกมากจะเหนียว จึงต้องใช้ไฟแรง)"
136,ทองม้วนเค็ม,"# ทองม้วนเค็ม
## เครื่องปรุง



- แป้งข้าวจ้าว 1 ถ้วยชา

- ไข่ 2 ฟอง

- แป้งสาลี 1/2 ถ้วยชา

- น้ำปูนใส 1 ช้อนโต๊ะ

- งาดำคั่วแล้ว 1 ช้อนชา

- เกลือ 1 ช้อนชา

- ผักชีเด็ดเป็นใบ ๆ 1/2 ถ้วยชา

- น้ำตาลทรายขาว 1 ช้อนชา

- เนยสด 2 ช้อนโต๊ะ

- หัวกะทิ 2 ถ้วยชา



## วิธีทำ



ผสมแป้งรวมกัน หัวกะทิ 2 ถ้วยชา เนยสด เกลือ น้ำตาล ไข่ รวมกันแล้วนวดให้เข้ากันดี แล้วละลายน้ำปูนใส งาดำใส่ลงไปผสมให้ใสพอควร ทาเนยในพิมพ์ทองม้วนแล้วผิงไฟให้ร้อน ตักแป้งใส่พิมพ์โรยผักชี 1 ใบ ปิดพิมพ์ผิงกลับไปมาพอเหลือง เอาออกพับสามเหลี่ยม พอเย็นแล้วจึงพับใส่โหล"
137,เปลือกส้มโอแช่อิ่ม,"# เปลือกส้มโอแช่อิ่ม
## เครื่องปรุง



- เปลือกส้มโอชิ้นหนา ๆ 1 ผล

- น้ำตาล 1 กิโลกรัม

- น้ำ 8-10 ถ้วยชา

- เกลือ เล็กน้อย



## วิธีทำ



ปอกผิวนอกออกให้หมด ขยำกับน้ำเปล่าจนอ่อน แล้วต้มใส่เกลือนิดหน่อย ต้มจนเปื่อย นำขึ้นมาล้างด้วยน้ำเย็น บีบจนแห้ง ใส่ลงในน้ำเชื่อม ดูให้ใสหน่อย ตั้งไฟจนน้ำตาลข้น ผ่อนให้ไฟอ่อน เอียงและตกน้ำตาลราด ในขณะนี้เปลือกส้มโอจะขาวใสเหมือนฟัก ต้องระวังให้ไฟอ่อนมาก ๆ เคี่ยวให้ข้น ใส่น้ำหอมหรือสีนิดหน่อย ตามต้องการ ถ้าต้องการหลายสีก็ต้องแบ่งออก และใส่สีต่าง ๆ ตามต้องการ แล้วเคี่ยวจนขึ้นเกล็ด"
138,ยำทวาย,"# ยำทวาย
## เครื่องปรุง



- พริกแห้ง 15 เม็ด

- หอมเผา 1 ถ้วย

- กระเทียมเผา 1 ถ้วย

- เนื้อปลาสลาดย่าง (ใหม่ ๆ) 1 ถ้วย

- มะพร้าว 2 ผล

- ส้ม

- มะขามเปียก

- น้ำตาลหม้อ

- น้ำปลา

- เกลือ

- กุ้งแห้งป่น 1 ถ้วย

- หอมเจียว 2 ช้อนโต๊ะ

- งาขาวครึ่งถ้วย

- ผักบุ้ง

- ถั่วฝักยาว

- พริกหยวกอ่อน

- มะเขือขาว

- หน่อไม้ไผ่ตรง



## วิธีทำ



ขูดมะพร้าวคั้นกะทิข้น ๆ แล้วเคี่ยวให้แตกมัน ฉีกพริกแห้งล้างเมล็ดออก แล้วใส่ครกโขลกกับเกลือเม็ดเล็กน้อย เมื่อพริกละเอียดแล้วจึงใส่หอมเผากระเทียม เผาปลาย่างโขลกให้ละเอียดที่สุด แล้วตักใส่ในกะทิ เคี่ยวจนข้นจึงปรุงรสด้วยน้ำส้มมะขามเปียก น้ำปลา น้ำตาลหม้อตามชอบรส และเคี่ยวต่อไปอีกสักครู่จึงยกขึ้น ผักทุกอย่างต้มจนสุกแล้วจึงหั่น เว้นแต่ผักบุ้งต้องจักเป็นฝอยหยาบ ๆ สั้น ๆ แล้วจึงลวก ใส่ตะแกรงผึ่งให้น้ำแห้ง ตักน้ำพริก ซึ่งทำไว้ใส่กะทะพอควร ใส่ผักลงผัดทีละอย่าง แล้วตักใส่ภาชนะไว้เป็นอย่าง ๆ หรือจะปนกันก็ได้



เมื่อจะไปตั้งรับประทานจึงจัดผักใส่จาน เกลี่ยหน้าอย่าให้พูนมากนัก โรยกุ้งแห้งป่น แล้วจึงตักน้ำพริกราดหน้าให้ทั่ว แล้วโรยงาคั่วและหอมเจียว (ตามส่วนนี้สำหรับทำเลี้ยงจานใหญ่ ๆ ถ้าต้องการทำน้อย ๆ ก็ลดลงตามส่วน)"
139,ไข่น้อค,"# ไข่น้อค
## เครื่องปรุง



- ไข่ไก่ใหม่ ๆ ใช้แต่ไข่แดง 1 ฟอง

- น้ำตาลทราย 1 ช้อนชา หรือ น้ำตาลก้อน 2 ก้อน

- น้ำผลไม้ 1 ช้อนชา

- เหล้าบรั่นดี 1/2 ช้อนชา

- นมสด 1 ช้อนโต๊ะ



## วิธีทำ



ค่อยไข่แยกไข่ขาวออก ใส่ไข่แดงลงในถ้วยสำหรับผสมค๊อกเทล ตวงของอื่นใส่ลงด้วย ปิดถ้วยให้แน่นสนิท เขย่าแรง ๆ จนไข้ขึ้นฟู เทใส่ถ้วยแก้ว ใส่น้ำโซดาลงพอดื่มได้ รับประทานทันที"
140,เมี่ยงฝัน,"# เมี่ยงฝัน
## เครื่องปรุง



- ดอกมะขามสด 1/2 ถ้วย

- เนื้อหมู 1/2 ถ้วย

- กุ้งสด 1/2 ถ้วย

- ถั่วยี่สง

- กระเทียมดอง

- หอม

- กระเทียม

- น้ำมันหมู

- ใบตอง

- หลางใบมนและลาย (หรือใบขจรหรือใบถั่วพลู)

- มะพร้าว

- น้ำพริกก้อย 1 ถ้วย



## วิธีทำ



เลือกล้างดอกให้สะอาด ขูดมะพร้าวคั้นข้น ๆ ตั้งไฟเคี่ยวให้แตกมัน ใส่ดอกมะขามสดลงผัดให้สุก เนื้อหมู กุ้ง (ใช้แต่ตัว) ต้มพอสุกหั่นบาง ๆ ถั่วยี่สงคั่วให้หอมปอกเปลือกเป็นซีก ๆ ปอกกระเทียมดองเป็นกลีบ ๆ ตัดสองท่อน ปอกหอม กระเทียมเป็นกลีบ ๆ ทุบให้แบนทอดพอเหลือง ตัดใบทองหลางพอดีคำ ทอไฟอ่อน ๆ ตักขึ้นผสมน้ำพริกก้อย เรียงใบทองหลางทอดลงในจาน ตักดอกมะขามที่ผัดไว้ใส่บนใบทองหลาง หยิบเครื่องอย่างละชิ้นลำดับลงบนดอกมะขามแล้วหยอดน้ำพริกก้อย (น้ำพริกก้อยต้องปรุงให้อ่อนเปรี้ยว)"
141,ไข่ม้วน,"# ไข่ม้วน
## เครื่องปรุง



- ไข่เป็ด 5 ฟอง

- คึ่นฉ่าย 5 ต้น

- กุ้งตะเข็บ 1/4 กิโลกรัม

- เนื้อหมู 1/2 กิโลกรัม

- กุนเชียง 5 คู่

- ต้นหอม 10 ต้น

- เกลือ

- น้ำปลา

- ผงชูรส

- พริกไทย



## วิธีทำ



ต่อยไข่ใส่ชามที่พอเหมาะ คนให้ไข่ขาวไข่แดงเข้ากันดี ยกกะทะขึ้นตั้งไฟ ใช้จ่าหลิวจุ่มน้ำมันแล้วทากะทะให้ทั่ว ตักไข่กลอกให้แผ่นโตขนาดราวหนึ่งคืบ กลอกให้ได้ 10 แผ่นพักไว้ ปิ้งกุนเชียงแต่พอสุก ต้มน้ำเดือดเทใส่ภาชนะ เอาคึ่นฉ่ายกับต้นหอมลงลวก พอตายนึ่งทั้งสองอย่าง ตัดยาวเท่ากันกับกุนเชียง สับกุ้งกับหมูปนกันแล้วปรุงรสด้วยเกลือ พริกไทย น้ำปลา ผงชูรา ดีแล้ว ตักละเลงบนแผ่นไข่บาง ๆ และวางผักคึ่นฉ่ายกับต้นหอม เอากุนเชียงวางลงตรงกลาง ม้วนแผ่นไข่แล้วพับหัวท้ายเข้าให้แน่น นึ่งประมาณ 12 นาที เสร็จละลายแป้งสาลีข้น ๆ หน่อย ชุบทอดให้กรอบ แล้วหั่นเป็นแว่น ๆ จัดลงจานวางเอนพิงกัน ให้น่ารับประทานกับน้ำจิ้ม



**วิธีทำน้ำจิ้ม** ซอสมะเขือเทศ ซีอิ้ว น้ำส้มสายชู โรยพริกแดง"
142,แป้งจี่,"# แป้งจี่
## เครื่องปรุง



- แป้งข้าวเหนียว 5 ถ้วยชา

- น้ำตาล 2 1/2 ถ้วยชา

- มะพร้าวขูกระต่ายจีน 5 ถ้วยชา

- น้ำมัน



## วิธีทำ



นวดแป้งกับมะพร้าวให้เข้ากัน แล้วตวงน้ำตาลใส่นวดต่อไปจนเข้ากัน ใช้กะทะแบนตั้งไฟ ทาน้ำมันพอทั่ว ตักแป้งที่ผสมแล้วขนาดพอดีคำ หยอดลงในกะทะ ใช้ตะหลิวกดให้แบนพอควรอย่าให้บางเกินไป เมื่อผิวแป้งด้านล่างเกรียมกลับให้อีกด้านหนึ่งเกรียมแล้วตักขึ้นใส่จาน



**หมายเหตุ** แป้งข้าวเหนียวที่ใช้เป็นแป้งจี่นี้ จะเป็นข้าวเหนียวดำหรือข้าวเหนียวขาวก็ได้ ถ้าเป็นแป้งแห้งให้ใช้น้ำอุ่น ๆ พรมแล้วนวดจนแป้งขึ้นทั่วกันพอปั้นเข้าก้อนได้ แล้วจึงนวดกับมะพร้าว"
143,น้ำพริกปลาเค็ม,"# น้ำพริกปลาเค็ม
## เครื่องปรุง



- ปลาเค็มปิ้ง

- กุ้งนางเผา 2 ตัว

- หัวหอม 5 หัว

- กระเทียม 3 หัว

- พริกชี้ฟ้าแดง-เขียว

- มะนาว

- น้ำปลา



## วิธีทำ



พริกสด หัวหอม กระเทียมเผา กุ้งนางเผาไฟแรง ปลาเค็มปิ้งให้หอมแกะเอาแต่เนื้อ โขลก หอม กระเทียม พริกสดให้ละเอียด กุ้งเผาปอกเอาแต่เนื้อ โขลกรวมกันใส่เนื้อปลาเค็มและมันกุ้ง บุบเบา ๆ และคนให้เข้ากันปรุงรสด้วย มะนาว ถ้าจืดเติมปลาเล็กน้อย ตักใส่ภาชนะ รับประทานกับผักสดหรือผักต้มตามชอบ"
144,กงเชียงไก่นา,"# กงเชียงไก่นา
## เครื่องปรุง



- ไก่นา 5 ตัว

- เนื้อหมู 1/2 กิโลกรัม

- ขิงโขลกคั้นน้ำ 11 ช้อนหวาน

- เหล้าจีน 1 ช้อนหวาน

- น้ำผึ้ง 1 ช้อนโต๊ะ

- เกลือ 1 ช้อนโต๊ะ

- ซีอิ๊วขาว 2 - 3 ช้อนโต๊ะ

- น้ำตาลทราย 1 ช้อนโต๊ะ

- มันหมูแข็งหั่น 1 ถ้วย

- ไส้หมูประมาณ 1 เมตร



## วิธีทำ



ล้างไส้หมูกรอกน้ำล้างข้างในให้สะอาดเสียก่อน แล้วกลับข้างในออก ล้างด้วยเกลือ ล้างจนสะอาดแล้วเป่าตากให้แห้งไว้ก่อน ไก่นาเลาะเอาแต่เนื้อเลาะเอ็นที่ขาออกให้หมด หั่นเป็นชิ้นเล็ก ๆ เนื้อหมูหั่นเป็นชิ้นเล็ก ๆ เท่า ๆ กัน มันหมู ถ้าไม่ชอบมันก็ไม่ต้องใส่ ไก่นาเนื้อหมูและมันหมูใส่ในภาชนะ แล้วผสม น้ำขิง เหล้าจีน น้ำผึ้ง เกลือ ซีอิ๊ว น้ำตาล ผสมให้เข้ากัน ใส่ใบตองปิ้ง ชิมให้รสเค็มหวานแล้วบรรจุลงในไส้หมู ทำเป็นคู่เหมือน กงเชียง ปิ้งรับประทานสด ๆ หรือตากแห้งไว้ รับประทานนาน ๆ ก็ได้ ถ้าต้องการเป็นคู่เล็ก ๆ ต้องใช้ไส้ในแพะ ล้างให้สะอาดด้วยใบตะไคร้กับเกลือ"
145,ไข่ดาวหน้ากุ้ง,"# ไข่ดาวหน้ากุ้ง
## เครื่องปรุง



- ไข่ 1 ฟอง

- น้ำมันหมู 3 ช้อนโต๊ะ

- กุ้งนาง 2 ตัว

- น้ำปลา

- น้ำตาลทรายนิดหน่อย

- ใบมะกูด

- ผักซี

- พริกไทยป่น



## วิธีทำ



จักน้ำมันใส่กะทะตั้งไฟ ต่อยไข่ใส่กะทะตั้งแต่น้ำมันยังไม่ร้อน อย่าให้ไฟแรงนัก เอาจ่าหลิววิดน้ำมันลาดบนไข่ พอไข่ขาวสุกตักขึ้นใส่จาน ปอกกุ้งแล้วสับให้ละเอียด เคล้ากับน้ำปลา น้ำตาล พริกไทย ให้เข้ากัน ตักน้ำมันที่เหลือออกจากกะทะ เอากุ้งที่เคล้าไว้ใส่กะทะขึ้นตั้งไฟผัดพอสุก แล้วเอามันกุ้งใส่ลงในกะทะคนให้เข้ากันพอมันกุ้งสุก ชิมรสตามชอบแล้วตักขึ้นใส่ลงบนไข่ดาว เอาใบมะกรูดหั่นฝอยผักชีเด็ดเป็นใบ ๆ โรยบนหน้า



**หมายเหตุ** ถ้าไม่ชอบใบมะกรูด ก็ไม่ต้องใส่"
146,น้ำพริกปูเค็ม,"# น้ำพริกปูเค็ม
## เครื่องปรุง



- ปูเค็ม 3 ตำ

- มะดน 4 ผล

- กุ้งแห้งป่น

- กะบีเล็กน้อย

- กระเทียม

- มะนาว

- น้ำตาล

- น้ำปลา



## วิธีทำ



ปูเค็มแกะเอากะดองออกแกะมันใส่จานไว้ ก้ามปูบุบพอแตก โขลก กระเทียม กะปี กุ้งแห้งป่น ซอยมะดัน ละเอียดเข้ากันดีแล้ว ใส่ปูที่แกะไว้แล้ว (กะดองไม่ใช้) ปรุงรสด้วย น้ำตาล น้ำปลา มะนาว ควรชิมเสียก่อน เพราะปูเค็มและมะดันเปรี้ยว บุบพริกพอแตกคนให้เข้ากัน ตักใส่ภาชนะ"
147,เต้าเจี้ยวปรุงรส,"# เต้าเจี้ยวปรุงรส
## เครื่องปรุง



- เต้าเจี้ยวอย่างดี 1 ช้อนโต๊ะ

- กุ้งตะเข็บต้มปอกเปลือกหั่นเล็ก ๆ 2 ช้อนโต๊ะ

- ขิง

- มะเขือเทศ

- หัวหอม

- พริกชี้ฟ้าเผา

- มะนาว

- น้ำตาลนิดหน่อย



## วิธีทำ



ขิง หัวหอม มะเขือเทศ ล้างสะอาดแล้วหั่นสี่เหลืองลูกบาศก์ขนาด 1/4 นิ้ว (1 กะเบียด) พริกชี้ฟ้าเผาแล้วหั่นตามขวางเม็ด มากน้อยตามชอบ ผสมด้วยเต้าเจี้ยว กุ้งตะเข็บที่เตรียมไว้ คนให้เข้ากัน บีบมะนาว น้ำตาลนิดหน่อยตักใส่ภาชนะได้ รับประทานกับข้าวต้มตอนเช้าก็อร่อยดี"
148,ขนมจีบหมูสับ,"# ขนมจีบหมูสับ
## เครื่องปรุง



- แป้งสาลี 1/2 กิโลกรัม

- ไข่เป็ด 2 ฟอง

- น้ำมันหมู 2 ช้อนโต๊ะ

- น้ำเย็น 1 ถ้วย

- แป้งมันอย่างดี 1/2 ถ้วย ใส่ถุงผ้าขาวอย่างเนื้อห่าง ๆ ขนาดกว้างยาว 7x10 เมื่อใส่แป้งแล้วผูกให้แน่น

- เนื้อหมู (ปนมันเล็กน้อย) 1 กิโลกรัม

- มันแกวหั่นละเอียด 1 ถ้วย

- ผักกาดขาวลวกหั่นฝอยหยาบ 1 ถ้วย

- หอมใหญ่หั่นเล็ก 1 ถ้วย

- เกลือป่น 1 ช้อนชา

- พริกไทยป่น 1/2 ช้อนชา

- น้ำตาลทราย 2 ช้อนชา

- ซีอิ๊วใส 3 ช้อนโต๊ะ

- เหล้าเสียว 1 ช้อนโต๊ะ



## วิธีทำ



ร่อนแป้งใส่ชามอ่างแล้วแหวกแป้งให้เป็นหลุมตรงกลาง ต่อยไข่ ตวงน้ำมันหมู 1 ช้อนโต๊ะ กับน้ำเย็นใส่ในหลุมนั้น คนให้ไข่แตกและเข้ากันกับน้ำและน้ำมัน คนผสมกับแป้งให้เข้ากันเป็นก้อน นวดต่อไปจนแป้งที่ยังแห้งติดข้างชามอ่างเกลี้ยง ยกก้อนแป้งขึ้นวางบนกระดาษคลึงแป้ง นวดอีกให้หลายกลับจนแป้งเข้ากันนุ่มดี จึงกลึงให้เป็นแท่งยาว ใช้มีดตัดแบ่งออกเป็นส่วนเท่า ๆ กัน ให้พอเหมาะกับกระดานที่จะคลึงนั้น (ก่อนที่จะคลึงหรือตัดแป้งที่กลึงแผ่นแล้ว ต้องใช้ถุงแป้งมันเขย่าโรยบนแผ่นแป้งให้ลื่นเสมอ เพื่อไม่ให้แป้งติดกัน) ใช้ไม้กลมคลึงให้เป็นแผ่นบางเหมือนแป้งเกี๊ยว ใช้พิมพ์ตัดขนมหรือฝากระป๋องกลม ๆ ขนาดเส้นผ่านศูนย์กลาง 6 เซนติเมตร กดเป็นแผ่นกลม ๆ จดหมดเนื้อที่ของแป้งนั้น เก็บเศษแป้งที่ใช้ไม่ได้ขึ้นให้หมด ปั้นก้อนไว้คลึงต่อไปใหม่ แล้วใช้ปลายมีดบางแซะแป้งแผ่นกลม ๆ ขึ้นเรียงซ้อนไว้ในภาชนะ ใช้ผ้าชุบน้ำบิดให้แห้งคลุมไว้ (ก่อนที่จะเก็บแป้งขึ้นต้องโรยแป้งจึงเก็บซ้อนกัน) ทำดังนี้จนหมดแป้งที่นวดไว้ ล้างหมูแล้วใช้ผ้าซับให้แห้ง จึงหั่นแล่พังผืดแข็ง ๆ ออกให้หมด หั่นบางใส่เครื่องบด 1 ครั้ง หรือจะสับด้วยมีดก็ได้ ปอกมันแกวผ่านเป็นแผ่นหนา ๆ ใส่หม้อต้มพอสุก (ถ้าสุกเกินไปหั่นลำบาก ไม่ต้มเลยก็ได้) แล้วหั่นละเอียด ล้างผักกาดขาวให้สะอาด แล้วเลื่อยใบออก ตักน้ำใส่หม้อตั้งไฟให้เดือดพล่าน ลวกก้านผักกาดพอสุก ตักขึ้นหั่นฝอยหยาบ ๆ ปอกหอมใหญ่แล้วหั่นละเอียด ล้างต้นหอมสะอาดแล้วหั่นเล็ก ๆ ของที่หั่นแล้วเหล่านี้ใส่ชามใหญ่รวมกับหมู ตวงเครื่องปรุงอื่น ๆ ผสมเคล้าให้เข้ากัน ชิมเป็นที่พอใจแล้ว ลงมือปั้นได้



## วิธีปั้น



หยิบแผ่นแป้งวางบนมือซ้าย ตักไส้คะเนขนาดก้อนเท่ากับ 1 ช้อนชาพูน ใส่ตรงกลางแผ่นแป้ง ใช้มือขวาหยิบแผ่นนั้นขึ้นกำมือซ้ายอย่างหลวม ๆ พอปลายนิ้วชี้จดหัวแม่มือ จึงวางแผ่นแป้งลงให้ตรงไส้ลงไปในวงอ้อมนิ้วชี้ซ้ายนั้น ใช้นิ้วชี้กับนิ้วกลางมือขวาสอดเข้าไปใต้แป้ง และนิ้วแม่มือขวาจดลงตรงไส้ขนม ค่อย ๆ ขยับขนมให้หมุนไปรอบ ๆ เพื่อให้แป้งขนมจีนรวบเข้าเป็นรูป ปั้นจนหมดแป้งและใส้วางเรียงให้หลังถึงซึ่งทาน้ำมันแล้วนึ่ง สุกแล้วหยิบขึ้นจัดใส่ภาชนะที่มีฝาปิด เมื่อหายร้อนแล้วจึงปิดฝาได้ เมื่อรับประทานใช้กระเทีนมกลีบ ปอกทุบให้แบน สับหยาบ ๆ เจียวให้เหลือง หยอดหน้าโรยผักชี จิ้มน้ำซีอิ้วผสมน้ำส้มพริกเขียวแดงเหลืองหั่นเฉียงบาง ๆ หั่นผักชีโรยด้วย



## การจัดลงลังถึงนึ่ง



อย่าให้จัดให้เบียดกันมากนัก จะติดกันระหว่างขนมเมื่อสุกแล้ว ทั้งไอก็จะไม่ค่อยขึ้น



## วิธีนึ่ง



ก่อนจะนึ่งถ้าปั้นไว้นาน ก็ต้องพรมน้ำให้ทั่ว ตักใส่กะทะตั้งไฟให้เดือดพล่านก่อน จึงวางลังถึงนึ่งได้ การใส่น้ำก็ต้องระวังไม่มากหรือน้อยเกินไป ไฟต้องแรงพอตลอดเวลาจนขนมสุก เวลานึ่ง 15-20 นาที"
